sentence_1,sentence_2,similarity,split
Trois effets indésirables mineurs (troubles sensoriels et ampoules) ont été identifiés suite à une traction cutanée.,Un essai a identifié trois effets indésirables mineurs (troubles sensoriels et ampoules) résultant d'une traction cutanée.,4.4,train
Trois essais portant sur 355 participants et comparant une plaque à clous fixes (Jewett ou McLaughlin) à la vis coulissante de hanche (VCH) ont découvert un risque accru d'échec de la fixation pour les plaques à clous fixes.,"En particulier, trois essais comparant une plaque à clous fixes (Jewett ou McLaughlin) à la vis coulissante de hanche (le dispositif extramédullaire  standard  pour ces fractures) ont découvert un risque accru d'échec de la fixation pour les plaques à clous fixes.",3.9,test
Trois études ont été exclues car elles portaient sur des patients atteints d'hypersalivation due à la clozapine - un sujet évoqué dans une autre revue Cochrane.,Trois de ces études ont été exclues car elles portaient sur la clozapine liée à l'hypersalivation.,3.4,test
"Troubles de l'hémostase à type de maladie de Willebrand (se traduisant par un allongement du TCA, du temps de saignement et une diminution des taux du complexe VIIIC/VWF).","Troubles de l'hémostase à type de maladie de Willebrand (se traduisant par un allongement du TCA, du temps de saignement et une diminution des taux du complexe VIIIC/VWF).",5.0,train
Un abcès est une accumulation locale de pus après nécrose dans une cavité néoformée.,Un abcès est une accumulation de pus sous la peau ou à l'intérieur du corps.,3.1,train
Un essai comparait l'héparine (47 participants) avec l'HBPM (46 participants) et la prostaglandine E1 (47 participants).,Un essai comparait l'héparine (47 participants) avec l'HBPM (46 participants) et la prostaglandine E1 (PGE1) (47 participants).,4.8,train
Un nutriment peut être directement assimilé sans aucune modification chimique.,"Un nutriment peut être directement utilisé par le corps sans aucune modification chimique, ou alors provenir des aliments digérés.",4.0,test
"Un peu avant la fin des années 1880, commence une longue bataille contre ces engins de mort (appelés « murder bottles », les « bouteilles assassines » par les Anglais) car les chercheurs découvrent à cette époque les agents pathogènes des principales maladies infectieuses que le lait peut transmettre (tétanos, typhus, diphtérie, rouget du porc), d'où le constat que « le sein protège, le biberon rend malade, tue ou mène à la folie ».","En effet, une découverte indiqua que le biberon, tel qu'il était à cette époque (sans protection, non stérilisé) pouvait apporter des maladies comme le tétanos, ce qui amena au constat du fait que « le sein protège, tandis que le biberon rend malade ».",2.4,test
Un quart des femmes mentionnent des effets secondaires avec le sulfate de magnésium.,"Le sulfate de magnésium avait des effets secondaires pour la mère, principalement des rougeurs.",3.2,test
"Un rayon fraîchement construit est jaune pâle, presque blanc, il devient jaune puis brun foncé en vieillissant.","En effet, une miellée, c'est-à-dire une floraison qui peut permettre aux abeilles de produire du miel, dure de deux semaines à un mois environ.",0.0,train
Un traitement hormonal destiné à des femmes post-ménopausées dont l'utérus est intact doit contenir de l'oestrogène et un progestatif afin de réduire les risques d'hyperplasie endométriale.,"Chez les femmes dont l'utérus est intact, un traitement hormonal composé d'oestrogène et de progestatif est souhaitable afin de minimiser les risques d'hyperplasie endométriale susceptible d'évoluer en cancer endométrial.",3.6,test
Un traitement rapide avec des médicaments thrombolytiques peut rétablir le débit sanguin avant que des lésions cérébrales majeures ne se produisent et améliorer la récupération après l'AVC chez certaines personnes.,"Un traitement rapide avec des médicaments thrombolytiques peut rétablir le débit sanguin avant que des lésions cérébrales majeures ne se produisent, ce qui pourrait améliorer les chances d'une bonne récupération après l'AVC.",4.5,test
Une augmentation de l'apport en vitamines antioxydantes et en minéraux pourrait réduire le risque de progression de la dégénérescence maculaire liée à l'âge (DMLA).,Les suppléments de vitamines antioxydantes et de minéraux pour ralentir la progression de la dégénérescence maculaire liée à l'âge (DMLA).,3.9,train
Une caténaire est un ensemble de câbles porteurs en bronze ou en aluminium/acier et de fils conducteurs en cuivre pur à 98 % ou cuivre allié à l'étain ou au magnésium destinés à l'alimentation des moyens de transports électriques à captage du courant par dispositif aérien.,"En ce qui concerne les tramways, ce mode d'alimentation par les caténaires est appelé ligne aérienne de contact (L.A.C), et ne se compose que d'un à deux câbles simples.",1.2,test
Une caténaire est un ensemble de câbles porteurs en bronze ou en aluminium/acier et de fils conducteurs en cuivre pur à 98 % ou cuivre allié à l'étain ou au magnésium destinés à l'alimentation des moyens de transports électriques à captage du courant par dispositif aérien.,"Une caténaire désigne un ensemble de câbles suspendus par des pylônes, utilisés pour alimenter par énergie électrique les véhicules du transport ferroviaire, comme les trains et tramways.",2.0,test
Une gêne visuelle passagère peut être ressentie après instillation du collyre.,Une gêne visuelle passagère peut être ressentie après l'administration du collyre.,4.8,train
"Une ou plusieurs récolte de miel peuvent être effectuées, ainsi que la récolte d'autres produits de la ruche.","Lorsqu'on récolte le miel, que la ruche contient des réserves, et aussi une population nombreuse, elle est beaucoup plus agressive.",0.7,train
"Une ou plusieurs récolte de miel peuvent être effectuées, ainsi que la récolte d'autres produits de la ruche.","Une grande part d'entre eux vendent leurs produits sur les marchés, et proposent d'autres produits que le miel : du pollen, de la cire, de la propolis ou même de la gelée royale.",0.7,train
"Une piqûre d'abeille n'est normalement pas dangereuse (sauf en cas d'allergie), mais une attaque massive peut être mortelle.","En effet, c'est à ce niveau que les abeilles viendront en premier, et que les piqûres peuvent être les plus douloureuses.",0.9,test
"Une piqûre d'abeille n'est normalement pas dangereuse (sauf en cas d'allergie), mais une attaque massive peut être mortelle.","Par contre, comme cette agressivité monte progressivement, (en quelques minutes ou quelques dizaines de secondes) un apiculteur expérimenté peut s'en apercevoir par ce qu'il voit, ce qu'il entend et même en sentant l'odeur que les abeilles émettent lorsqu'elles sont excitées, et adapter son comportement.",0.3,test
"Une piqûre d'abeille n'est normalement pas dangereuse (sauf en cas d'allergie), mais une attaque massive peut être mortelle.","Sans cette précaution lorsqu'on ouvre une ruche, l'excitation d'une colonie peut monter, et la rendre très dangereuse, étant donné le nombre des abeilles.",0.1,train
Une ruche peut donner au maximum trois cents grammes de gelée par an.,"Comme dans la plupart des productions agricoles, les revenus peuvent être irréguliers : élevés une année, faible une autre, en fonction du temps qu'il a fait ou d'imprévus comme des maladies.",0.0,test
Une seule colonie occupe une seule ruche.,On appelle colonie d'abeilles le groupe qui occupe une ruche.,2.7,train
Vous ne verrez jamais une abeille butiner un mur en béton ou un pot d'échappement… donc vous n'aurez jamais de béton ou d'hydrocarbures dans votre miel urbain.,"L'apiculture est souvent pratiquée comme un loisir ou une activité annexe, mais c'est aussi un vrai métier.",0.0,test
- Chez les patients présentant une absence complète d'activité de la dihydro-pyrimidine-déshydrogénase (DPD).,- Si vous savez que vous n'avez aucune activité de l'enzyme dihydropyrimidine déshydrogénase (DPD).,3.8,test
- Eviter le contact de l'embout avec l'œil ou les paupières.,Evitez le contact de l'embout du flacon avec l'œil ou les paupières.,4.7,train
"- L'utilisation prolongée de l'huile de paraffine est susceptible de réduire l'absorption des vitamines liposolubles (A, D, E, K).",- L'utilisation prolongée de l'huile de paraffine est susceptible de diminuer l'absorption de certaines vitamines.,3.4,test
- Ne pas dépasser la posologie recommandée.,Ne dépassez pas la posologie recommandée.,4.9,train
- Refermez le flacon immédiatement après utilisation.,Refermez soigneusement le flacon après utilisation.,4.4,test
- Se laver soigneusement les mains avant de pratiquer l'instillation.,Lavez-vous soigneusement les mains avant de procéder à l'instillation.,4.8,train
"- Tous les patients doivent poursuivre leur régime alimentaire, avec une répartition régulière de l'apport glucidique au cours de la journée.","Tous les patients doivent poursuivre le régime alimentaire, avec une répartition régulière de l'apport glucidique au cours de la journée.",5.0,test
"« Simple croisement de pistes dans un désert aride, caillouteux et nu que balaient les vents de sable, Bir Hakeim est vu de partout.","Bir Hakeim est un petit point d'eau (Bir signifie « puits » en arabe), situé dans le nord du désert libyen.",0.5,train
"À 13 h, 130 avions germano-italiens bombardent le côté nord du camp, l'infanterie allemande lance son attaque tout en étant couverte par la 15e Panzerdivision qui bombarde elle aussi fortement les Français.","Dans des conditions difficiles, les Français ralentissent pendant seize jours la progression de l'Afrika Korps du général allemand Erwin Rommel.",0.2,train
"À cette époque, les gardiens de but ne portaient pas encore de masque protecteur car on croyait que ceux-ci nuiraient à leur vision.","Le 1er novembre 1959 Jacques Plante, devient le premier gardien de but de la LNH a porté un masque protecteur à chaque partie.",1.3,test
"À la mort du tsar, plusieurs grandes familles (Galitzine, Romanov) peuvent prétendre au trône, mais aucune ne fait acte de candidature, car l'aristocratie a été affaiblie par le pouvoir tsariste, sous le règne d'Ivan IV puis sous celui de Fédor Ier.","Une période de troubles s'installe alors en Russie, elle prendra fin avec l'élection du tsar Michel Romanov en 1613.",1.0,train
"À la suite de cette réunion, Frank Calder devient le premier président de la ligue.","En 1993, les Canadiens remportent leur 24e coupe Stanley.",0.0,test
"À partir de la Révolution, le terme aristocratie a été employé à tort pour désigner la noblesse.","Faites attention, il arrive que l'on confonde l'aristocratie avec la noblesse.",3.3,test
"À plus long terme, le ralentissement de la manœuvre de Rommel a permis aux forces britanniques d'échapper à l'anéantissement prévu par l'Axe.","Cela va permettre aux troupes anglaises du maréchal Bernard Montgomery de se replier, puis de vaincre, au cours de la première bataille d'El Alamein.",1.7,train
"Alain Bombard, né le 27 octobre 1924 dans le 5e arrondissement de Paris et mort le 19 juillet 2005 à Toulon, est un docteur en biologie humaine.","Alain Bombard, né le 27 octobre 1924 à Paris et mort le 19 juillet 2005 à Toulon, est un biologiste français, et aussi un homme politique.",3.9,train
"Almaty (en kazakh et en russe : Алматы), appelée Alma-Ata pendant la période soviétique, est la principale ville du Kazakhstan.",C'est la plus grande ville du Kazakhstan.,1.9,test
"Almaty est située au centre de l'Eurasie, dans la partie sud-est de la république du Kazakhstan, au nord de la chaîne de montagne du Tian Shan.",Almaty (en kazakh : Алматы) est une ville située dans le Sud-Est du Kazakhstan.,2.8,test
Antoine résiste à tout et ne se laisse pas détourner par les visions enchanteresses qui se multiplient.,"Mais Antoine résiste, sans se laisser abuser par les visions tentatrices.",3.9,test
"Après 18 jours d'errance, ils touchent terre aux îles Baléares puis se font remorquer à Tanger mais ses détracteurs s'en donnent à cœur joie : comme ils n'avaient pêché que deux mérous, un cargo a dû se dérouter pour fournir un ravitaillement d'urgence aux deux marins écœurés du plancton.","Pour prouver qu'on pouvait vivre sans eau ni nourriture, il traversa en solitaire l'Atlantique sans autres ressources que les poissons, le plancton, l'eau de pluie et de petites quantités d'eau de mer durant 65 jours.",0.6,train
"Après plusieurs tentatives non concluantes avec le caoutchouc, les essais vont se recentrer sur le verre.","En effet, une découverte indiqua que le biberon, tel qu'il était à cette époque (sans protection, non stérilisé) pouvait apporter des maladies comme le tétanos, ce qui amena au constat du fait que « le sein protège, tandis que le biberon rend malade ».",0.5,test
"Artisan de ce succès, Maurice Richard entre dans l'histoire en réalisant un exploit inédit : marquer 50 buts en 50 matchs.",Le 13 mars 1945 le légendaire Maurice Richard devient le premier joueur de la LNH a compté 50 buts en 50 parties.,3.3,test
"Au XIXe siècle, le trafic d'opium de la chine depuis l'inde, particulièrement par les britanniques, est à l'origine des guerres de l'opium.",Il y eut même des guerres de l'opium en chine au XIXe siècle.,2.0,test
Aucun essai contrôlé randomisé ni aucun essai clinique contrôlé n'a été identifié pour la revue initiale ou pour cette mise à jour.,"Cette revue n'a pas trouvé d'essais contrôlés randomisés de bonne qualité qui aient examiné l'efficacité d'une telle prise en charge multidisciplinaire, ni lors de la publication originelle en 2009 ni pour la mise à jour en 2011.",3.6,test
"Autrefois, la récolte du miel nécessitait de chasser les abeilles et de détruire la ruche (pressage des rayons).","Le travail de l'apiculteur consiste à fournir aux colonies d'abeilles un logement adapté (la ruche), dans lequel elles peuvent construire des rayons de cire ; et à récolter une partie du miel qu'elle produisent.",0.7,train
"Batz-sur-Mer (prononcé [ bɑ syʁ mεʁ ]) est une commune de l'Ouest de la France dans le département de la Loire-Atlantique, en région Pays de la Loire.","Batz-sur-Mer est une commune française, située dans le département de la Loire-Atlantique.",3.3,test
"Batz-sur-Mer se situe à l'ouest du département de la Loire-Atlantique, sur la façade atlantique ; elle est distante de 19,5 kilomètres, à vol d'oiseau de Saint-Nazaire, chef-lieu de l'arrondissement auquel appartient la localité.","Batz-sur-Mer est une commune française, située dans le département de la Loire-Atlantique.",2.4,test
"Beau-frère du tsar défunt, Premier ministre, Boris Godounov n'a pas de difficulté à se faire élire tsar par un zemski sobor, assemblée comprenant les boïards, le clergé et les communes.","Lorsque Fédor Ier meurt sans descendance (1598), Boris Godounov est élu tsar par une assemblée de nobles russes ; mais cette élection est contestée par d'autres seigneurs qui le soupçonnent d'avoir fait assassiner Dimitri, le demi-frère de Fédor Ier.",1.8,test
"Beaucoup d'apiculteurs récoltent le miel plusieurs fois dans l'année, notamment après chaque floraison dominante (châtaigner, colza, tournesol) pour séparer les miels.",Le miel récolté en juin sera plutôt du miel d'acacia ou de colza.,0.9,train
"Beaucoup utilisé autrefois dans les préparations médicinales traditionnelles, le miel est tombé en désuétude avec la médecine récente.","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",0.2,test
"Bien que la tachypnée transitoire du nouveau-né s'améliore habituellement sans traitement, elle est associée à des syndromes de respiration sifflante à un stade tardif de l'enfance.","Bien que la tachypnée transitoire du nouveau-né se résolut habituellement sans traitement, elle est associée à des syndromes de respiration sifflante à un stade tardif de l'enfance.",4.8,train
Bir Hakeim fut la première contribution militaire d'importance des Forces françaises libres.,"Dans des conditions difficiles, les Français ralentissent pendant seize jours la progression de l'Afrika Korps du général allemand Erwin Rommel.",0.0,test
"Boris Fiodorovitch Godounov, en russe : Бори́с Фёдорович Годуно́в (v.1551–Moscou, 13 avril 1605), gouverne la Russie à partir de 1594 à la place de Féodor Ier, le fils d'Ivan le Terrible, et devient tsar de Russie de 1598 à sa mort subite en avril 1605.","Lorsque Fédor Ier meurt sans descendance (1598), Boris Godounov est élu tsar par une assemblée de nobles russes ; mais cette élection est contestée par d'autres seigneurs qui le soupçonnent d'avoir fait assassiner Dimitri, le demi-frère de Fédor Ier.",0.9,train
"Boris Godounov meurt, subitement, le 13 avril 1605 à Moscou : on parla alors d'empoisonnement ou de suicide.",Boris Godounov est un monarque russe qui régna de 1598 jusqu'à sa mort en 1605 sur la Russie.,1.5,train
"Boris Godounov meurt, subitement, le 13 avril 1605 à Moscou : on parla alors d'empoisonnement ou de suicide.","Il est né en 1551 à Viazma et mort le 13 avril 1605 à Moscou, en Russie.",1.3,test
"Boulogne-sur-Mer bénéficie de grands travaux portuaires, comme l'aménagement d'un bassin circulaire sur la rive ouest dans le but d'accueillir la flotte qui devait assurer la maîtrise du détroit (on connaît cette structure sous le nom de bassin Napoléon) et la construction de deux ponts au-dessus de la Liane pour relier Capécure à Boulogne.","Le port est industriel, d'importance régionale.",0.8,test
"Boulogne-sur-Mer est une commune française, sous-préfecture du département du Pas-de-Calais en région Hauts-de-France.","Boulogne-sur-Mer est une ville portuaire du nord de la France, dans le département du Pas-de-Calais, région Hauts-de-France.",3.6,train
"C'est à la fin du XVIIe, mais surtout au début du XIXe siècle que le verre se généralise dans le domaine de l'allaitement artificiel.",Il faut d'abord dévisser la tétine et mettre de l'eau (chaude ou froide selon l'utilisation souhaitée) dedans.,0.0,train
C'est au cours de la révolution industrielle que les biberons en verre prennent leur essor.,Il faut attendre le XVIIe pour que les biberons deviennent en verre.,2.0,test
C'est l'ancienne capitale du Kazakhstan (1929-1997).,"La ville a été la capitale du Kazakhstan jusqu'en 1997, date à laquelle elle est remplacée par Astana.",3.0,train
Ce médicament contient du parahydroxybenzoate de méthyle (e218) et peut provoquer des réactions allergiques (éventuellement retardées).,Ce médicament contient du parahydroxybenzoate de méthyle (e218) et peut provoquer des réactions allergiques.,4.0,test
Ce médicament est contre-indiqué dans les cas suivants.,"N'utilisez jamais diclofenac EG 1 %, gel dans les cas suivants.",3.6,test
"Ce médicament est contre-indiqué en cas d'hypersensibilité aux anesthésiques locaux ou à l'un des composants, et dans les situations suivantes.","N'utilisez jamais Septanest 40 mg/ml adrenalinee au 1/200 000, solution injectable à usage dentaire en cas d'hypersensibilité (allergie) aux anesthésiques locaux ou à l'un des composants et dans les situations suivantes.",3.5,test
"Ce médicament possède un effet sédatif significatif, lequel serait le principal mécanisme d'action pour calmer et contrôler le patient.","La thioridazine possède un effet sédatif significatif, lequel serait le principal mécanisme d'action pour calmer et contrôler le patient.",3.4,test
Ce produit peut être administré pendant la grossesse et l'allaitement si besoin.,Ce produit peut être utilisé pendant la grossesse et l'allaitement si besoin.,4.8,train
"Ce retard, qui permet à la 8e armée britannique de s'échapper vers El-Alamein et de s'y fortifier, a constitué un succès stratégique décisif.","Cela va permettre aux troupes anglaises du maréchal Bernard Montgomery de se replier, puis de vaincre, au cours de la première bataille d'El Alamein.",2.5,train
"Cébazat (Sebazo en auvergnat) est une commune française située dans le département du Puy-de-Dôme, en région Auvergne-Rhône-Alpes.","Cébazat est une ville de France, située dans le département du Puy-de-Dôme et la région Auvergne-Rhône-Alpes, et dans l'agglomération de Clermont-Ferrand.",3.8,test
"Cela passe par la protection générale contre le climat et les intrusions, par le nourrissage et les traitements anti-parasitaires.",Surveiller et soigner les maladies et les parasites des abeilles.,1.4,test
"Cela peut être un signe de dommages cérébraux qui pourraient conduire à des anomalies de développement neurologique, notamment à une paralysie cérébrale.","Cela peut entraîner des dommages cérébraux qui pourraient conduire à des handicaps neurologiques, notamment à une paralysie cérébrale.",4.6,train
Celle-ci est un des symptômes révélateurs d'un diabète.,C'est l'un des symptômes du diabète.,4.5,test
"Cependant, en raison des preuves limitées, nous n'avons pas pu déterminer avec confiance les effets du début plus tardif des cours.","La qualité de ces preuves était très faible, et par conséquent, nous ne pouvons pas présumer que les résultats reflètent les véritables effets bénéfiques ou indésirables du début plus tardif des cours.",3.4,test
"Cependant, l'utilisation à fortes doses de paraffine liquide expose à un risque.",L'utilisation de fortes doses de paraffine liquide expose à un risque.,4.7,train
"Cependant, la qualité des preuves disponibles est faible.","Dans l'ensemble, il y avait une faible qualité des informations issues des études concernant l'ensemble des résultats.",3.5,test
"Ces études suggèrent qu'il y aurait des 'preuves de très faible qualité' montrant un avantage pour les domaines de santé mentale (uniquement) de la qualité de vie sans accroissement du coût des soins de santé, des 'preuves de faible qualité' montrant une diminution de l'hospitalisation grâce à la PCMD de faible intensité dans un cadre ambulatoire, ainsi que des 'preuves de très faible qualité' indiquant une amélioration de l'invalidité suite à une PCMD dans un cadre très intensif.","Des preuves provenant d'études de faible qualité suggèrent que cette prise en charge peut améliorer certains aspects de la qualité de vie, réduire la fréquence et la durée des hospitalisations et améliorer l'invalidité des personnes atteintes de SLA ou MMN.",2.6,test
"Ces feuilles sont fixées au centre des cadres des ruches modernes et servent de base aux abeilles, qui construisent leurs alvéoles en respectant ce motif.","Cette feuille de cire est en général soudée à un fil de fer fin, qui le cadre plus solide pour les manipulations et l'extraction.",1.3,train
"Ces feuilles sont fixées au centre des cadres des ruches modernes et servent de base aux abeilles, qui construisent leurs alvéoles en respectant ce motif.","La cire utilisée pour cela a été récupérée dans des ruches, donc produite à l'origine par des abeilles.",0.5,test
"Ces feuilles sont fixées au centre des cadres des ruches modernes et servent de base aux abeilles, qui construisent leurs alvéoles en respectant ce motif.","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",0.4,test
"Ces feuilles sont fixées au centre des cadres des ruches modernes et servent de base aux abeilles, qui construisent leurs alvéoles en respectant ce motif.",On fixe une feuille de cire dans chaque cadre.,1.6,test
Ces modèles trop variés pour être listés peuvent néanmoins être regroupés dans plusieurs grandes familles.,On a ensuite fait des biberons en étain et en fer blanc.,0.0,train
"Ces réactions peuvent aller d'un simple érythème cutané jusqu'à l'apparition de désordres circulatoires, état de choc, bronchospasme et arrêt respiratoire et/ou cardiaque.","Ces réactions peuvent aller d'un simple érythème cutané jusqu'à l'apparition de désordres circulatoires, état de choc, bronchospasme (des bronches) et arrêt respiratoire et/ou cardiaque.",4.9,test
Ces résultats vont à l'encontre d'une utilisation courante des lavements au cours du travail.,"Par conséquent, les preuves vont à l'encontre d'une utilisation courante des lavements au cours du travail.",4.4,train
Cet article est la troisième mise à jour de la revue originale.,Cette revue est la troisième mise à jour de l'article original.,2.9,train
"Cet enlèvement a pour but de déclencher le mécanisme de survie de la colonie, c'est-à-dire le nourrissage des larves à la gelée royale ; les ouvrières l'effectuent spontanément quand elles remarquent l'absence de leur reine.","Il est composé d'une reine, de plusieurs milliers d'ouvrières et d'un nombre de mâles appelés faux-bourdons, variable selon la saison.",0.2,test
Cette salle est composée d'un gradin amovible (de 314 places) et d'un balcon fixe (238 places).,Il mesure en tout 5 hectares.,0.0,test
Ceux-ci ont été longtemps désignés sous l'appellation de caraïbe.,"Ils ont ensuite été dominés par un autre peuple amérindien, les Caraïbes.",1.3,train
Ceux-ci résistèrent héroïquement sous un feu d'enfer durant plus de dix jours.,"Dans des conditions difficiles, les Français ralentissent pendant seize jours la progression de l'Afrika Korps du général allemand Erwin Rommel.",0.8,train
"Chez les femmes en âge de procréer, la possibilité d'une grossesse doit être exclue avec certitude par les moyens appropriés, par exemple un test de grossesse, avant le début du traitement.","Il convient donc, chez les femmes en âge d'avoir des enfants, d'écarter l'éventualité d'une grossesse en prenant des mesures appropriées, par exemple en pratiquant un test de grossesse, avant le début du traitement.",4.9,test
"Comme toutes les équipes canadiennes, les Canadiens ont profité de la vigueur du dollar canadien, à parité avec le billet vert américain pendant toute la saison (2008/2009).",Depuis plus de 100 ans les Canadiens de Montréal sont une des meilleures équipes dans LNH.,0.2,train
"Comparativement à un traitement d'une durée standard, les études portant sur le traitement de courte durée ont présenté des périodes plus courtes de fièvre (différence moyenne (DM) -0,30 jour, intervalle de confiance (IC) à 95 % -0,45 à -0,14) et de mal de gorge (dm -0,50 jour, ic à 95 % -0,78 à -0,22).",Le traitement de courte durée a entraîné une meilleure observance mais davantage d'effets secondaires.,1.4,test
"Compte tenu des données disponibles, l'utilisation chez la femme enceinte ou qui allaite est possible ponctuellement.","Ce médicament, dans les conditions normales d'utilisation, peut être utilisé ponctuellement pendant la grossesse et l'allaitement.",4.6,test
"Conserver les capsules dans leur flacon, soigneusement rebouché après chaque usage, à une température inférieure à 25°c, à l'abri de l'humidité et de la lumière.","Conserver les capsules dans leur flacon, soigneusement rebouché après chaque usage, et à l'abri de la chaleur, de l'humidité et de la lumière vive.",4.0,test
"D'après les études incluses dans cette revue, il y a des preuves que la spironolactone est un traitement efficace pour diminuer le degré d'hirsutisme, mais pas de preuves quant à l'efficacité du traitement de l'acné vulgaire.","D'après les études incluses dans cette revue, il y a des preuves que la spironolactone est un traitement efficace pour diminuer le degré d'hirsutisme, mais pas suffisamment de preuves pour ce qui est de la prise en charge de l'acné.",4.4,train
"D'autre part les dispositifs à micro-ondes ou les « stérilisateurs » du commerce ne leur permettent pas, au sens de la normalisation européenne (CEN) ou française (AFNOR), d'être qualifiés de procédés de stérilisation,","La stérilisation comme les tétines de jeu (micro-ondes ou stérilisateurs) se fait encore, même si les médecins français rappellent qu'un lavage au lave-vaisselle ou à la main avec liquide vaisselle et eau chaude suffit largement.",1.1,train
"D'autre part les dispositifs à micro-ondes ou les « stérilisateurs » du commerce ne leur permettent pas, au sens de la normalisation européenne (CEN) ou française (AFNOR), d'être qualifiés de procédés de stérilisation.",D'autant plus que les stérilisateurs ou les micro-ondes n'ont pas encore été reconnus comme des appareils de stérilisation.,2.4,test
D'autres recherches sont nécessaires pour explorer en détails le rôle des antipuriques dans le traitement de la leucémie lymphoïde chronique à cellules B (LLC-B) et leur impact potentiel sur la survie.,Des essais récents suggèrent une amélioration des taux de réponse pour les antipuriques comparativement aux schémas posologiques à base d'agents alkylants dans le traitement de la leucémie lymphoïde chronique à cellules B (LLC-B).,2.9,train
"D'une part, un lavage au lave-vaisselle ou à la main, au goupillon, dans de l'eau chaude additionnée de liquide vaisselle est suffisant.","La stérilisation comme les tétines de jeu (micro-ondes ou stérilisateurs) se fait encore, même si les médecins français rappellent qu'un lavage au lave-vaisselle ou à la main avec liquide vaisselle et eau chaude suffit largement.",3.8,train
"D'une superficie de cinq hectares, il est décoré de nombreuses fleurs et possède un étang, où vivent des cygnes et des canards.",Il mesure en tout 5 hectares.,1.9,test
"Dans l'essai de prévention des rechutes, les fumeurs qui avaient réussi à arrêter de fumer à l'aide de rimonabant 20 mg étaient 1 fois et demie plus susceptibles de demeurer abstinents sous traitement actif (5 mg ou 20 mg pendant 42 semaines) que sous placebo.","Dans l'essai de prévention des rechutes, ceux qui avaient arrêté de fumer en utilisant le 20 mg étaient plus susceptibles de ne pas rechuter sous régime actif que sous placebo.",3.2,train
"Dans l'Histoire, plusieurs tremblements de terre importants semblent avoir eu un épicentre dans le pas de Calais, entre la France et l'Angleterre.","Boulogne-sur-Mer est une ville portuaire du nord de la France, dans le département du Pas-de-Calais, région Hauts-de-France.",0.0,train
"Dans le cas contraire, il enlève toute la hausse.","En général, il ne prend que ceux des hausses, et n'enlève aucun de l'espace principal qu'on appelle corps de ruche.",0.7,test
"Dans les essais portant sur des lésions non viables, la récurrence des crises épileptiques était substantiellement inférieure sous albendazole, ce qui semble contre-intuitif.","Ces preuves suggèrent que la récurrence des crises épileptiques était inférieure sous albendazole, ce qui contredit l'opinion de certains experts.",3.4,train
"Dans les lombalgies aiguës, la thérapie par des exercices est aussi efficace que l'absence de traitement et que d'autres traitements conservateurs.","Pour les patients souffrant de lombalgies aiguës, la thérapie par des exercices est aussi efficace que l'absence de traitement et que d'autres traitements conservateurs.",4.9,train
"Dans tous les essais cliniques, les patients devaient prendre la capécitabine dans les 30 minutes suivant un repas.",Vous devez prendre capecitabine EG dans les 30 minutes suivant la fin des repas.,3.6,test
"De 1967 à 1985, il est délégué général du laboratoire de biologie marine de cet Observatoire de la mer.",Il fut délégué général du laboratoire de biologie marine.,2.7,test
"De même que les abeilles, certaines espèces de bourdons semblent aussi en forte voie de régression.","Certains insecticides très puissants ne se contentent pas de supprimer les insectes qui menacent les plantations, mais tuent également tous les insectes du voisinage, même les plus utiles.",0.7,train
"De plus, des doses supérieures à celles recommandées peuvent avoir une influence sur la coagulation ainsi que sur le taux de protéines plasmatiques.","De plus, des doses supérieures à celles recommandées peuvent avoir une influence sur la coagulation sanguine ainsi que sur le taux de protéines plasmatiques.",4.8,train
De récentes études ont rapporté que les ultrasons fournissent une bonne précision diagnostique pour confirmer que le placement de la sonde est approprié.,De récentes études suggèrent que les ultrasons permettent une bonne précision diagnostique pour confirmer que le placement de la sonde est approprié.,4.8,test
"Découvreur de la sclérose latérale amyotrophique (SLA), une maladie neurodégénérative à laquelle son nom a été donné dans la littérature médicale francophone, il est le fondateur avec Guillaume Duchenne de la neurologie moderne et l'un des grands promoteurs de la médecine clinique, une figure du positivisme.",Il est le découvreur de la sclérose latérale amyotropique ou maladie de Charcot une maladie neurodégénérative.,1.9,train
"Depuis la guerre civile de 1996 au Congo, les bonobos sont, en outre, victimes de braconnage de la part des populations locales qui consomment leur viande.",Il est menacé par le braconnage et la déforestation.,1.3,test
"Depuis sa création en 1909, les Canadiens de Montréal représentent une tradition de gagnants et une gloire qui dépassent largement les frontières du sport.",Depuis plus de 100 ans les Canadiens de Montréal sont une des meilleures équipes dans LNH.,3.0,test
Des antibiotiques administrés pendant une durée plus courte sont susceptibles d'avoir une efficacité comparable.,"Des antibiotiques plus récents, pris pendant une durée plus courte, sont susceptibles d'avoir un effet comparable à celui de la pénicilline prise pendant 10 jours.",3.8,test
Des études à plus grande échelle sont nécessaires pour déterminer la possibilité d'événements indésirables lorsque les ultrasons sont utilisés pour confirmer le positionnement des sondes.,"Des études à plus grande échelle sont nécessaires pour déterminer si les ultrasons pourraient remplacer les rayons X pour confirmer la mise en place d'une sonde gastrique, et pour évaluer si les ultrasons pourraient permettre de réduire les complications graves, telles que la pneumonie résultant d'un tube mal placé.",3.2,train
